id,longitude,latitude,is_geocoding_exact
1924,-99.177,35.361,TRUE
1929,-120.371,36.145,TRUE
1930,-76.937,38.867,TRUE
1933,-121.314,44.057,TRUE
1934,-81.568,28.006,TRUE
1936,-118.064,34.018,TRUE
1937,-76.963,38.931,TRUE
1938,-122.798,45.402,TRUE
1940,-81.925,30.048,TRUE
1942,-95.367,29.543,TRUE
1943,-87.806,41.849,TRUE
1944,-98.303,28.749,TRUE
1945,-86.916,35.709,TRUE
1946,-76.029,39.212,TRUE
1947,-80.356,25.605,TRUE
1950,-80.252,26.709,TRUE
1952,-93.947,44.177,TRUE
1953,-84.515,39.233,TRUE
1954,-87.978,41.856,TRUE
1955,-84.519,34.101,FALSE
1956,-95.428,29.603,TRUE
1958,-93.275,37.222,TRUE
1959,-95,32.635,TRUE
1960,-73.897,40.643,TRUE
1961,-73.961,40.68,TRUE
1962,-117.737,34.069,TRUE
1963,-84.591,37.602,TRUE
1964,-86.468,38.341,TRUE
1965,-119.395,36.555,TRUE
1966,-85.84,35.24,TRUE
1967,-80.499,41.248,TRUE
1968,-81.146,37.329,TRUE
1969,-94.847,36.751,TRUE
1970,-76.777,39.196,TRUE
1972,-94.357,39.051,TRUE
1973,-106.604,35.124,TRUE
1974,-84.06,34.236,TRUE
1975,-112.134,33.568,TRUE
1976,-90.25,38.656,TRUE
1977,-118.263,34.042,TRUE
1978,-88.343,35.522,FALSE
1979,-92.986,43.659,TRUE
1980,-117.283,33.682,TRUE
1981,-75.086,39.946,TRUE
1982,-82.141,29.176,TRUE
1983,-93.78,46.201,TRUE
1984,-80.673,37.293,TRUE
1986,-97.806,30.445,TRUE
1987,-73.762,40.674,TRUE
1988,-117.909,34.154,TRUE
1989,-87.709,41.88,TRUE
1990,-118.121,33.775,TRUE
1991,-117.434,47.651,TRUE
1992,-84.61,33.49,TRUE
1993,-88.876,36.503,TRUE
1994,-77.405,38.949,TRUE
1995,-85.133,35.231,TRUE
1996,-116.081,34.135,TRUE
1997,-94.57,36.109,FALSE
1998,-96.764,32.793,TRUE
1999,-118.261,34.03,TRUE
2000,-87.328,41.542,TRUE
2001,-97.033,47.925,FALSE
2002,-121.635,36.679,TRUE
2003,-77.402,38.18,TRUE
2004,-101.603,35.64,TRUE
2005,-90.299,38.797,TRUE
2006,-82.341,29.612,TRUE
2007,-91.05,33.384,TRUE
2008,-115.328,35.778,TRUE
2009,-69.395,44.107,TRUE
2010,-79.91,40.459,TRUE
2011,-118.219,33.828,TRUE
2012,-122.258,38.113,TRUE
2013,-81.663,32.38,FALSE
2014,-89.662,39.808,TRUE
2015,-75.564,39.756,TRUE
2016,-90.243,29.972,TRUE
2017,-120.639,35.447,TRUE
2018,-94.423,39.114,TRUE
2019,-89.974,30.05,TRUE
2020,-118.989,35.381,TRUE
2021,-106.759,32.295,TRUE
2022,-85.57,43.166,TRUE
2023,-116.42,43.492,FALSE
2024,-76.301,40.034,TRUE
2026,-89.997,34.99,TRUE
2027,-90.644,44.218,TRUE
2028,-80.74,35.203,TRUE
2029,-76.52,39.353,TRUE
2030,-84.498,33.792,TRUE
2031,-82.91,39.852,TRUE
2032,-118.155,34.095,TRUE
2033,-102.88,30.893,TRUE
2034,-122.296,47.408,TRUE
2035,-91.508,44.789,TRUE
2036,-111.563,33.422,TRUE
2038,-117.871,33.742,TRUE
2039,-95.899,34.723,TRUE
2040,-122.311,47.829,TRUE
2041,-119.768,36.773,TRUE
2042,-120.977,37.693,TRUE
2046,-88.521,42.643,TRUE
2047,-81.78,30.13,TRUE
2048,-98.527,33.887,TRUE
2049,-120.202,39.2,TRUE
2051,-81.365,35.749,TRUE
2053,-80.034,39.334,TRUE
2055,-96.938,32.864,TRUE
2056,-94.569,38.983,TRUE
2057,-81.416,28.971,TRUE
2058,-83.771,31.082,TRUE
2059,-121.994,37.541,TRUE
2060,-84.28,39.86,TRUE
2062,-81.677,30.343,TRUE
2063,-104.911,39.804,TRUE
2064,-118.455,34.027,TRUE
2065,-87.217,35.519,TRUE
2066,-76.647,39.287,TRUE
2067,-80.744,41.237,TRUE
2069,-85.807,34.695,TRUE
2070,-85.013,39.428,TRUE
2072,-87.64,41.879,TRUE
2073,-122.578,45.536,TRUE
2075,-80.916,41.804,TRUE
2076,-122.088,47.979,TRUE
2077,-122.613,45.652,TRUE
2078,-86.76,36.168,TRUE
2081,-97.66,35.508,TRUE
2082,-79.867,36.037,TRUE
2083,-75.229,39.419,TRUE
2084,-87.689,41.952,TRUE
2085,-82.372,34.801,TRUE
2087,-94.507,38.918,TRUE
2088,-85.78,38.2,TRUE
2090,-78.906,36.022,TRUE
2091,-119.752,34.449,TRUE
2093,-114.496,34.767,TRUE
2094,-83.129,42.377,TRUE
2095,-83.075,39.947,TRUE
2096,-87.528,38.652,TRUE
2097,-85.794,39.498,TRUE
2098,-78.878,36.027,TRUE
2099,-89.575,37.316,TRUE
2100,-121.013,37.32,TRUE
2101,-73.876,40.673,TRUE
2102,-98.532,29.366,TRUE
2103,-118.297,33.903,TRUE
2105,-96.997,32.717,TRUE
2106,-95.869,36.015,TRUE
2108,-122.154,37.755,TRUE
2109,-70.28,43.653,TRUE
2110,-79.219,36.132,TRUE
2111,-81.387,41.16,TRUE
2112,-73.92,40.702,TRUE
2114,-110.959,32.074,TRUE
2115,-94.836,39.765,TRUE
2116,-82.336,28.504,TRUE
2117,-122.852,45.505,TRUE
2118,-90.232,38.583,TRUE
2119,-112.026,41.184,TRUE
2120,-111.973,41.225,TRUE
2121,-104.776,38.854,TRUE
2122,-95.493,30.245,TRUE
2123,-81.055,37.361,TRUE
2124,-97.816,30.197,TRUE
2125,-95.161,29.69,TRUE
2127,-82.985,39.932,TRUE
2128,-119.816,39.528,TRUE
2129,-76.984,38.902,TRUE
2130,-75.914,40.331,TRUE
2131,-83.99,37.091,TRUE
2132,-95.436,29.051,TRUE
2133,-121.258,38.827,TRUE
2134,-84.806,32.049,TRUE
2135,-82.292,26.94,TRUE
2136,-121.115,37.739,TRUE
2137,-112.985,40.736,TRUE
2139,-81.543,35.27,TRUE
2140,-89.865,45.12,TRUE
2141,-95.538,29.651,TRUE
2142,-81.411,28.489,TRUE
2143,-90.7,29.586,TRUE
2144,-94.728,31.356,TRUE
2145,-89.643,44.917,TRUE
2146,-117.143,33.135,TRUE
2147,-112.069,33.451,TRUE
2148,-119.789,39.497,TRUE
2149,-74.165,40.901,TRUE
2150,-104.99,39.664,TRUE
2151,-119.763,36.232,TRUE
2153,-82.181,34.731,TRUE
2154,-116.814,33.926,TRUE
2155,-118.257,34.041,TRUE
2156,-81.787,41.161,TRUE
2157,-118.365,33.987,TRUE
2158,-79.998,40.259,TRUE
2160,-80.833,35.26,TRUE
2161,-118.003,33.701,TRUE
2163,-117.034,33.145,TRUE
2164,-97.003,32.427,TRUE
2166,-122.475,48.751,TRUE
2167,-117.853,33.809,TRUE
2169,-122.275,38.285,TRUE
2173,-105.042,39.9,TRUE
2176,-93.067,44.961,TRUE
2178,-83.006,42.5,TRUE
2179,-87.934,43.106,TRUE
2180,-81.16,28.882,TRUE
2182,-78.875,35.066,TRUE
2183,-68.035,46.699,TRUE
2184,-89.728,35.212,TRUE
2185,-121.845,39.725,TRUE
2186,-97.309,37.624,TRUE
2187,-116.196,43.639,TRUE
2189,-90.298,38.543,TRUE
2190,-80.421,27.675,TRUE
2191,-80.602,28.392,TRUE
2192,-81.3,29.057,TRUE
2194,-83.663,37.472,TRUE
2195,-92.356,30.209,TRUE
2197,-122.31,47.393,TRUE
2198,-92.239,34.318,TRUE
2199,-112.198,33.452,TRUE
2200,-76.646,39.302,TRUE
2201,-122.281,40.328,TRUE
2202,-98.979,32.375,TRUE
2203,-118.211,34.044,TRUE
2204,-122.29,40.45,TRUE
2205,-92.268,34.748,TRUE
2206,-149.45,61.581,TRUE
2207,-80.083,26.461,TRUE
2208,-86.793,35.429,TRUE
2209,-88.435,33.503,TRUE
2210,-77.205,39.17,TRUE
2211,-86.638,40.466,TRUE
2212,-86.329,44.245,TRUE
2213,-85.232,35.021,TRUE
2214,-90.014,42.35,TRUE
2215,-97.052,34.872,TRUE
2216,-75.567,39.678,TRUE
2217,-85.146,37.964,TRUE
2220,-87.292,30.558,TRUE
2222,-82.786,34.663,TRUE
2223,-119.005,35.276,TRUE
2225,-122.316,38.311,TRUE
2226,-85.816,41.576,TRUE
2228,-82.947,40.115,TRUE
2229,-81.051,41.833,TRUE
2230,-82.568,27.439,TRUE
2232,-74.202,40.716,TRUE
2233,-102.177,43.425,TRUE
2234,-91.539,44.825,TRUE
2235,-119.071,34.349,TRUE
2237,-81.71,41.454,TRUE
2239,-118.247,33.954,TRUE
2241,-97.151,37.321,TRUE
2243,-122.355,47.084,TRUE
2244,-100.89,46.827,TRUE
2247,-117.948,33.626,TRUE
2248,-80.801,41.56,TRUE
2249,-119.772,36.801,TRUE
2250,-93.037,45.041,TRUE
2253,-75.545,39.872,TRUE
2254,-97.372,35.74,TRUE
2256,-81.082,32.294,TRUE
2258,-112.172,33.553,TRUE
2260,-122.623,45.359,TRUE
2261,-121.634,39.13,TRUE
2263,-84.511,39.373,TRUE
2264,-112.478,34.527,TRUE
2265,-76.585,39.754,TRUE
2266,-95.645,29.878,TRUE
2267,-123.395,42.696,TRUE
2269,-74.209,40.744,TRUE
2272,-83.783,32.803,TRUE
2273,-77.566,40.611,TRUE
2275,-81.649,30.356,TRUE
2276,-75.716,39.45,TRUE
2277,-103.244,44.105,TRUE
2278,-84.467,33.752,TRUE
2279,-123.989,41.364,TRUE
2280,-96.615,32.712,TRUE
2282,-76.434,37.002,TRUE
2284,-94.599,33.729,TRUE
2285,-117.203,32.872,TRUE
2286,-83.187,42.358,TRUE
2287,-95.463,30.34,TRUE
2288,-97.651,30.372,TRUE
2289,-96.977,32.8,TRUE
2291,-121.894,37.302,TRUE
2292,-85.636,42.934,TRUE
2293,-84.56,33.405,TRUE
2294,-122.408,37.784,TRUE
2295,-95.739,29.804,TRUE
2296,-117.226,32.957,TRUE
2297,-85.01,32.471,TRUE
2298,-78.904,42.944,TRUE
2299,-115.06,36.2,TRUE
2300,-97.739,30.267,TRUE
2301,-121.287,38.59,TRUE
2302,-118.305,34.275,TRUE
2304,-81.519,30.322,TRUE
2305,-105.004,39.943,TRUE
2306,-81.34,33.839,TRUE
2307,-83.173,41.091,TRUE
2308,-83.755,42.536,TRUE
2309,-122.569,45.468,TRUE
2310,-90.257,38.566,TRUE
2313,-108.504,45.782,TRUE
2314,-122.276,37.779,TRUE
2315,-80.102,26.926,TRUE
2316,-75.219,39.942,TRUE
2317,-87.99,43.01,TRUE
2319,-114.053,35.189,TRUE
2320,-80.779,37.041,TRUE
2321,-112.076,33.462,TRUE
2322,-77.44,37.472,TRUE
2323,-82.301,36.298,TRUE
2325,-117.269,32.977,TRUE
2326,-96.493,35.153,TRUE
2327,-77.006,38.822,TRUE
2329,-117.842,33.742,TRUE
2330,-111.541,45.904,TRUE
2332,-75.201,40.809,TRUE
2333,-69.808,44.482,TRUE
2334,-121.85,37.663,TRUE
2335,-88.414,44.262,TRUE
2336,-75.501,40.606,TRUE
2337,-93.699,31.781,TRUE
2338,-81.418,28.45,TRUE
2339,-115.673,43.131,TRUE
2340,-116.052,36.222,TRUE
2341,-122.467,37.647,TRUE
2342,-83.89,35.881,TRUE
2343,-112.152,33.553,TRUE
2344,-81.385,40.822,TRUE
2348,-90.294,38.561,TRUE
2349,-110.956,32.149,TRUE
2353,-78.844,35.8,TRUE
2355,-70.527,43.473,TRUE
2359,-104.896,39.578,TRUE
2360,-115.038,36.191,TRUE
2362,-85.281,31.573,TRUE
2363,-89.259,31.357,TRUE
2364,-95.861,36.151,TRUE
2365,-87.624,41.76,TRUE
2366,-99.483,27.545,TRUE
2367,-112.29,33.479,TRUE
2369,-116.512,32.68,TRUE
2370,-85.451,37.806,TRUE
2372,-81.465,27.872,TRUE
2374,-68.801,44.72,TRUE
2377,-89.528,36.585,TRUE
2378,-76.511,39.243,TRUE
2379,-81.49,35.819,TRUE
2380,-118.099,33.81,TRUE
2381,-117.681,35.615,TRUE
2383,-94.515,35.421,TRUE
2384,-75.119,40.013,TRUE
2385,-87.821,41.82,TRUE
2387,-95.993,36.22,TRUE
2388,-122.224,47.288,TRUE
2389,-92.079,41.515,TRUE
2390,-99.712,32.431,TRUE
2392,-96.795,33.06,TRUE
2393,-83.823,36.789,TRUE
2394,-91.901,30.114,TRUE
2395,-119.615,36.584,TRUE
2396,-90.319,39.12,TRUE
2398,-91.152,30.44,TRUE
2399,-90.216,38.596,TRUE
2401,-89.365,35.237,TRUE
2402,-122.33,47.481,TRUE
2403,-71.021,42.872,TRUE
2404,-89.624,34.141,TRUE
2405,-117.352,34.095,TRUE
2406,-120.058,36.978,TRUE
2407,-89.624,34.141,TRUE
2408,-121.824,38.003,TRUE
2409,-118.128,33.98,TRUE
2410,-103.219,44.129,TRUE
2411,-122.262,47.678,TRUE
2412,-88.256,43.03,TRUE
2413,-147.76,64.833,TRUE
2414,-96.642,32.746,TRUE
2415,-118.205,33.963,TRUE
2416,-86.832,35.858,TRUE
2417,-84.517,39.449,TRUE
2418,-97.303,38.377,TRUE
2419,-115.271,36.159,TRUE
2420,-122.559,47.566,TRUE
2421,-95.015,33.989,TRUE
2422,-118.112,34.582,TRUE
2423,-118.346,34.105,TRUE
2425,-124.101,43.975,TRUE
2427,-95.851,36.155,TRUE
2429,-80.042,32.955,TRUE
2430,-97.516,35.45,TRUE
2431,-111.991,33.756,TRUE
2433,-105.672,35.492,TRUE
2434,-101.806,35.203,TRUE
2436,-86.802,36.142,TRUE
2437,-86.179,39.799,TRUE
2438,-118.322,34.19,TRUE
2440,-81.264,28.911,TRUE
2442,-105.03,40.588,TRUE
2443,-105.035,39.82,TRUE
2444,-112.234,33.538,TRUE
2445,-87.734,41.851,TRUE
2446,-105.087,40.567,TRUE
2447,-76.202,36.93,TRUE
2448,-117.371,47.601,TRUE
2449,-86.027,39.966,TRUE
2450,-122.948,45.533,TRUE
2451,-83.582,32.542,TRUE
2453,-106.722,35.053,TRUE
2454,-84.191,39.891,TRUE
2456,-90.014,38.517,TRUE
2457,-119.353,46.266,TRUE
2458,-108.831,37.55,TRUE
2459,-121.788,38.009,TRUE
2461,-93.601,41.608,TRUE
2462,-90.23,38.23,TRUE
2463,-94.804,35.449,TRUE
2464,-117.253,33.2,TRUE
2466,-82.105,28.008,TRUE
2467,-92.407,30.593,TRUE
2468,-84.477,33.901,TRUE
2472,-81.531,29.448,TRUE
2473,-78.367,35.236,TRUE
2474,-81.364,40.956,TRUE
2476,-87.752,41.933,TRUE
2477,-81.569,41.122,TRUE
2482,-90.429,36.783,TRUE
2483,-94.91,39.302,TRUE
2484,-114.223,35.222,TRUE
2485,-97.567,35.442,TRUE
2486,-79.252,34.348,TRUE
2487,-120.619,35.124,TRUE
2489,-82.182,28.195,TRUE
2491,-118.428,34.259,TRUE
2492,-93.318,44.851,TRUE
2493,-117.273,33.936,TRUE
2494,-97.169,32.718,TRUE
2495,-76.315,36.944,TRUE
2496,-106.763,32.304,TRUE
2497,-78.098,38.522,TRUE
2498,-98.54,29.41,TRUE
2499,-86.613,33.705,TRUE
2500,-123.018,44.068,TRUE
2502,-121.264,38.65,TRUE
2503,-105.951,35.649,TRUE
2504,-84.006,43.403,TRUE
2505,-94.343,36.869,TRUE
2506,-90.26,38.701,TRUE
2507,-117.876,33.769,TRUE
2508,-98.339,26.22,TRUE
2510,-72.025,42.289,TRUE
2511,-91.523,44.844,TRUE
2512,-90.007,34.946,TRUE
2513,-121.837,39.728,TRUE
2514,-90.336,38.511,TRUE
2515,-77.442,37.542,TRUE
2516,-81.771,30.273,TRUE
2517,-112.299,33.493,TRUE
2518,-90.199,35.226,TRUE
2519,-112.135,33.684,TRUE
2520,-98.606,29.466,TRUE
2521,-80.45,27.615,TRUE
2523,-120.131,36.013,TRUE
2524,-120.325,47.436,TRUE
2525,-120.258,37.119,TRUE
2526,-118.333,34.102,TRUE
2528,-117.317,34.021,TRUE
2530,-73.923,42.888,TRUE
2531,-94.552,39.046,TRUE
2532,-116.762,43.435,TRUE
2533,-117.571,33.902,TRUE
2534,-73.963,40.634,TRUE
2535,-88.56,44.012,TRUE
2536,-106.615,35.109,TRUE
2537,-120.82,37.053,TRUE
2540,-80.674,36.492,TRUE
2541,-121.263,39.362,TRUE
2542,-115.195,36.105,TRUE
2543,-93.329,32.002,TRUE
2544,-122.324,37.988,TRUE
2545,-84.256,33.761,TRUE
2547,-84.107,40.762,TRUE
2548,-87.401,41.583,TRUE
2549,-78.97,33.63,TRUE
2550,-119.703,39.666,TRUE
2552,-88.594,32.283,TRUE
2553,-82.502,42.704,TRUE
2554,-79.065,41.749,TRUE
2555,-82.234,39.577,TRUE
2556,-122.742,38.459,TRUE
2557,-87.434,35.97,TRUE
2558,-94.553,39.063,TRUE
2559,-74.035,40.779,TRUE
2560,-97.339,37.706,TRUE
2561,-94.476,39.089,TRUE
2562,-96.86,39.019,TRUE
2563,-87.587,41.659,TRUE
2566,-118.502,34.062,TRUE
2568,-75.163,39.91,TRUE
2569,-122.355,47.084,TRUE
2570,-83.446,34.596,TRUE
2571,-91.237,43.8,TRUE
2572,-83.251,35.857,TRUE
2573,-111.888,40.747,TRUE
2574,-119.138,46.212,TRUE
2575,-104.771,38.836,TRUE
2576,-81.736,30.221,TRUE
2577,-83.979,30.826,TRUE
2578,-118.253,33.929,TRUE
2579,-121.79,37.698,TRUE
2580,-86.181,31.759,TRUE
2581,-112.029,33.459,TRUE
2583,-79.757,39.821,TRUE
2584,-81.731,30.238,TRUE
2585,-86.824,33.449,TRUE
2586,-93.108,36.23,TRUE
2587,-74.098,40.067,TRUE
2589,-81.842,35.665,TRUE
2590,-104.802,37.956,TRUE
2591,-87.664,44.364,TRUE
2592,-80.614,40.36,TRUE
2593,-89.309,43.532,TRUE
2594,-90.268,38.663,TRUE
2596,-120.422,34.895,TRUE
2597,-118.527,34.171,TRUE
2598,-121.778,39.646,TRUE
2599,-94.806,38.882,TRUE
2600,-83.34,42.68,TRUE
2601,-117.016,32.725,TRUE
2602,-74.23,40.772,TRUE
2603,-81.731,30.342,TRUE
2604,-80.277,26.169,TRUE
2605,-83.068,33.716,TRUE
2606,-91.988,34.25,TRUE
2607,-108.156,36.761,TRUE
2608,-84.121,39.716,TRUE
2609,-83.865,38.248,TRUE
2610,-73.396,41.583,TRUE
2611,-97.323,38.047,TRUE
2612,-87.569,37.974,TRUE
2614,-92.786,32.534,TRUE
2615,-97.249,32.862,TRUE
2616,-80.223,25.837,TRUE
2617,-121.383,38.611,TRUE
2618,-119.021,35.311,TRUE
2619,-81.912,26.431,TRUE
2620,-73.181,43.552,TRUE
2621,-90.931,43.029,TRUE
2622,-73.259,42.438,TRUE
2624,-87.961,43.097,TRUE
2625,-122.965,46.151,TRUE
2626,-81.45,41.197,TRUE
2628,-83.585,41.69,TRUE
2629,-84.957,32.422,TRUE
2632,-80.428,25.707,TRUE
2633,-80.788,35.279,TRUE
2634,-118.247,34.05,TRUE
2635,-73.834,40.888,TRUE
2636,-121.47,38.528,TRUE
2637,-101.882,35.222,TRUE
2638,-93.928,36.929,TRUE
2639,-124.087,40.869,TRUE
2640,-112.302,33.6,TRUE
2641,-80.861,35.407,TRUE
2642,-122.479,47.206,TRUE
2643,-96.726,33.056,TRUE
2645,-111.254,47.515,TRUE
2646,-85.193,35.187,TRUE
2647,-117.977,34.063,TRUE
2648,-114.229,33.662,TRUE
2650,-77.662,38.81,TRUE
2652,-121.842,37.39,TRUE
2654,-122.643,48.293,TRUE
2655,-80.404,39.201,TRUE
2656,-118.213,34.029,TRUE
2657,-85.557,33.915,TRUE
2658,-80.569,35.014,TRUE
2659,-81.118,36.637,TRUE
2662,-117.045,32.616,TRUE
2663,-97.506,35.408,TRUE
2664,-89.636,40.724,TRUE
2665,-86.615,34.803,TRUE
2666,-95.875,34.03,TRUE
2667,-122.402,47.186,TRUE
2668,-105.109,39.569,TRUE
2670,-117.298,33.179,TRUE
2671,-118.024,33.73,TRUE
2673,-111.85,33.393,TRUE
2676,-122.413,37.796,TRUE
2677,-85.372,39.916,TRUE
2678,-82.566,27.536,TRUE
2679,-115.167,36.16,TRUE
2680,-87.094,35.994,TRUE
2681,-123.125,44.093,TRUE
2682,-116.841,48.476,TRUE
2683,-122.297,37.84,TRUE
2684,-82.478,28.44,TRUE
2685,-84.285,33.273,TRUE
2686,-111.877,40.763,TRUE
2687,-95.655,39.052,TRUE
2688,-85.921,39.209,TRUE
2689,-81.669,29.648,TRUE
2691,-91.107,40.805,TRUE
2692,-80.291,40.194,TRUE
2693,-149.437,60.126,TRUE
2694,-105.077,40.611,TRUE
2695,-90.311,38.569,TRUE
2696,-79.019,34.898,TRUE
2697,-92.197,32.45,TRUE
2698,-92.175,38.571,TRUE
2700,-77.269,42.876,TRUE
2701,-83.977,30.886,TRUE
2702,-111.831,33.415,TRUE
2703,-84.774,33.862,TRUE
2704,-100.89,38.063,TRUE
2705,-93.056,44.964,TRUE
2707,-97.699,26.193,TRUE
2708,-105.175,39.776,TRUE
2709,-79.752,40.089,TRUE
2710,-80.24,25.794,TRUE
2712,-81.332,28.514,TRUE
2713,-81.63,38.349,TRUE
2715,-111.849,33.379,TRUE
2716,-118.443,34.287,TRUE
2717,-85.705,38.158,TRUE
2718,-80.132,25.783,TRUE
2719,-109.975,34.155,TRUE
2722,-111.098,32.35,TRUE
2723,-104.703,37.126,TRUE
2724,-86.829,33.445,TRUE
2725,-111.614,35.2,TRUE
2726,-84.809,36.781,TRUE
2727,-78.455,38.024,TRUE
2728,-118.338,33.823,TRUE
2730,-76.558,39.357,TRUE
2731,-82.245,34.753,TRUE
2732,-111.199,32.345,TRUE
2733,-120.583,37.356,TRUE
2734,-95.241,30.043,TRUE
2736,-110.825,32.251,TRUE
2737,-82.748,27.957,TRUE
2738,-81.333,35.241,TRUE
2739,-97.418,27.802,TRUE
2740,-86.7,33.596,TRUE
2741,-84.251,39.698,TRUE
2743,-94.605,35.402,TRUE
2744,-123.016,38.799,TRUE
2746,-121.012,37.601,TRUE
2747,-119.771,39.548,TRUE
2748,-94.848,39.747,TRUE
2750,-121.276,38.146,TRUE
2751,-85.219,38.191,TRUE
2752,-100.682,46.171,TRUE
2753,-76.019,41.221,TRUE
2754,-95.565,29.704,TRUE
2755,-82.699,27.75,TRUE
2756,-81.623,41.536,TRUE
2757,-87.869,30.524,TRUE
2759,-76.747,42.148,TRUE
2760,-80.486,27.024,TRUE
2761,-104.722,40.434,TRUE
2763,-123.609,45.059,TRUE
2764,-89.924,34.515,TRUE
2765,-104.838,39.58,TRUE
2766,-85.37,39.929,TRUE
2768,-122.313,47.319,TRUE
2769,-122.017,37.397,TRUE
2770,-117.343,33.938,TRUE
2771,-85.341,36.411,TRUE
2772,-97.176,32.661,TRUE
2773,-106.845,32.285,TRUE
2774,-85.843,33.685,TRUE
2776,-121.45,38.632,TRUE
2777,-81.965,28.089,TRUE
2779,-81.023,29.12,TRUE
2782,-86.055,33.732,TRUE
2783,-93.485,35.47,TRUE
2784,-88.407,33.496,TRUE
2787,-86.757,39.358,TRUE
2788,-119.021,35.325,TRUE
2789,-88.705,32.395,TRUE
2790,-105.647,33.367,TRUE
2792,-79.144,37.391,TRUE
2793,-117.021,34.897,TRUE
2794,-84.48,33.972,TRUE
2795,-115.252,36.115,TRUE
2796,-84.369,33.622,TRUE
2797,-84.12,36.113,TRUE
2798,-79.931,37.298,TRUE
2799,-90.65,46.597,TRUE
2800,-80.499,35.666,TRUE
2802,-89.124,32.868,TRUE
2803,-82.727,38.518,TRUE
2804,-82.727,38.518,TRUE
2805,-90.994,29.687,TRUE
2806,-112.078,33.463,TRUE
2807,-93.344,45.05,TRUE
2808,-104.995,39.748,TRUE
2810,-106.611,35.199,TRUE
2811,-94.206,42.726,TRUE
2812,-115.146,36.007,TRUE
2813,-89.782,30.421,TRUE
2815,-73.892,40.847,TRUE
2816,-91.136,30.501,TRUE
2819,-97.541,35.444,TRUE
2820,-149.9,61.218,TRUE
2821,-118.457,34.201,TRUE
2823,-76.802,42.102,TRUE
2824,-95.754,29.637,TRUE
2825,-106.708,35.097,TRUE
2826,-106.708,35.097,TRUE
2827,-92.157,32.503,TRUE
2828,-77.058,38.747,TRUE
2829,-81.62,38.369,TRUE
2830,-88.102,30.735,TRUE
2831,-108.513,45.763,TRUE
2834,-82.425,34.871,TRUE
2835,-90.57,41.532,TRUE
2836,-89.14,30.451,TRUE
2837,-121.765,42.221,TRUE
2838,-92.411,37.649,TRUE
2840,-86.271,33.568,TRUE
2841,-86.165,42.718,TRUE
2842,-98.099,29.997,TRUE
2843,-114.668,32.702,TRUE
2844,-105.663,36.145,TRUE
2845,-119.79,36.286,TRUE
2846,-86.527,34.769,TRUE
2847,-117.864,34.093,TRUE
2849,-118.223,33.951,TRUE
2851,-119.813,39.522,TRUE
2852,-117.368,47.708,TRUE
2855,-82.438,35.349,TRUE
2856,-118.407,34.198,TRUE
2858,-122.388,37.719,TRUE
2859,-117.36,34.078,TRUE
2860,-104.822,38.813,TRUE
2861,-94.959,29.37,TRUE
2862,-83.791,33.391,TRUE
2863,-73.92,40.808,TRUE
2864,-79.997,36.791,TRUE
2865,-80.197,26.152,TRUE
2867,-104.768,41.161,TRUE
2868,-87.749,45.054,TRUE
2869,-104.966,39.854,TRUE
2872,-122.326,40.567,TRUE
2873,-75.558,39.163,TRUE
2874,-91.969,35.331,TRUE
2876,-97.424,35.406,TRUE
2881,-81.237,32.241,TRUE
2885,-85.802,35.599,TRUE
2892,-83.199,42.459,TRUE
2896,-84.245,39.593,TRUE
2900,-98.257,29.552,TRUE
2901,-98.257,29.552,TRUE
2902,-104.803,40.378,TRUE
2904,-92.465,47.49,TRUE
2908,-97.949,26.112,TRUE
2909,-147.716,64.838,TRUE
2917,-86.014,39.843,TRUE
2918,-116.481,33.951,TRUE
2919,-96.889,32.924,TRUE
2921,-117.428,47.669,TRUE
2923,-97.353,37.673,TRUE
2924,-77.356,37.352,TRUE
2927,-85.979,41.67,TRUE
2929,-122.226,37.487,TRUE
2934,-85.312,34.939,TRUE
2936,-80.911,28.944,TRUE
2937,-100.011,29.67,TRUE
2938,-93.835,35.49,TRUE
2940,-122.296,37.806,TRUE
2941,-116.224,43.62,TRUE
2942,-88.92,45.546,TRUE
2943,-93.278,37.154,TRUE
2944,-82.854,39.958,TRUE
2945,-118.143,33.803,TRUE
2946,-106.545,35.078,TRUE
2947,-92.266,34.806,TRUE
2948,-97.125,35.377,TRUE
2949,-97.641,30.504,TRUE
2950,-90.824,43.942,TRUE
2951,-81.824,26.473,TRUE
2952,-76.751,40.002,TRUE
2953,-86.66,33.637,TRUE
2954,-106.733,34.806,TRUE
2955,-80.201,26.13,TRUE
2956,-120.431,34.955,TRUE
2957,-79.365,36.587,TRUE
2958,-122.436,47.204,TRUE
2959,-111.761,34.87,TRUE
2961,-82.752,36.579,TRUE
2963,-94.568,39.017,TRUE
2964,-94.57,39.016,TRUE
2965,-121.745,37.22,TRUE
2966,-118.043,34.565,TRUE
2968,-81.171,33.808,TRUE
2970,-115.763,40.832,TRUE
2971,-121.894,38.005,TRUE
2972,-86.398,36.705,TRUE
2973,-122.856,45.381,TRUE
2974,-82.858,39.929,TRUE
2975,-122.336,47.109,TRUE
2977,-80.876,35.398,TRUE
2978,-118.195,34.084,TRUE
2980,-123.13,44.124,TRUE
2981,-72.584,44.264,TRUE
2982,-97.154,32.828,TRUE
2983,-114.654,42.931,TRUE
2984,-104.987,39.833,TRUE
2985,-95.805,36.038,TRUE
2986,-92.549,42.949,TRUE
2987,-90.024,35.17,TRUE
2988,-87.786,42.716,TRUE
